date,season,year,month,holiday,weekday,weather,temp,atemp,hum,windspeed,casual_users,registered_users,total_rentals
2012-12-15,Winter,2012,Dec,0,Saturday,Clear,0.324167,0.338383,650417.0000000001,0.10635,767,4280,5047
2012-12-16,Winter,2012,Dec,0,Sunday,Misty,0.3625,0.369938,838750.0,0.100742,538,3248,3786
2012-12-17,Winter,2012,Dec,0,Monday,Misty,0.393333,0.4015,907083.0,0.0982583,212,4373,4585
2012-12-18,Winter,2012,Dec,0,Tuesday,Clear,0.410833,0.409708,666250.0,0.221404,433,5124,5557
2012-12-19,Winter,2012,Dec,0,Wednesday,Clear,0.3325,0.342162,625417.0,0.184092,333,4934,5267
2012-12-20,Winter,2012,Dec,0,Thursday,Misty,0.33,0.335217,667916.9999999999,0.132463,314,3814,4128
2012-12-21,Spring,2012,Dec,0,Friday,Misty,0.326667,0.301767,556667.0000000001,0.374383,221,3402,3623
2012-12-22,Spring,2012,Dec,0,Saturday,Clear,0.265833,0.236113,441250.0,0.407346,205,1544,1749
2012-12-23,Spring,2012,Dec,0,Sunday,Clear,0.245833,0.259471,515417.0,0.133083,408,1379,1787
2012-12-24,Spring,2012,Dec,0,Monday,Misty,0.231304,0.2589,791303.9999999999,0.0772304,174,746,920
2012-12-25,Spring,2012,Dec,1,Tuesday,Misty,0.291304,0.294465,734782.9999999999,0.168726,440,573,1013
2012-12-26,Spring,2012,Dec,0,Wednesday,Light_rainsnow,0.243333,0.220333,823333.0,0.316546,9,432,441
2012-12-27,Spring,2012,Dec,0,Thursday,Misty,0.254167,0.226642,652916.9999999999,0.350133,247,1867,2114
2012-12-28,Spring,2012,Dec,0,Friday,Misty,0.253333,0.255046,590000.0,0.155471,644,2451,3095
2012-12-29,Spring,2012,Dec,0,Saturday,Misty,0.253333,0.2424,752916.9999999999,0.124383,159,1182,1341
2012-12-30,Spring,2012,Dec,0,Sunday,Clear,0.255833,0.2317,483333.0,0.350754,364,1432,1796
2012-12-31,Spring,2012,Dec,0,Monday,Misty,0.215833,0.223487,577500.0,0.154846,439,2290,2729
